job_title,company_name,company_location,job_url
b'Data Analyst',b'TotallyMoney',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-analyst-at-totallymoney-3586043940?refId=DtdC4KDsk14jrtL3AkrQsA%3D%3D&trackingId=rjcZeOVujJJH%2BXE2acHaQg%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer - RegTech - London',b'Suade Labs',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/python-developer-regtech-london-at-suade-labs-3590340614?refId=DtdC4KDsk14jrtL3AkrQsA%3D%3D&trackingId=M1eX3wTSfQqicMoFNQzWEg%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Product Analyst',b'Busuu',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/product-analyst-at-busuu-3592579864?refId=DtdC4KDsk14jrtL3AkrQsA%3D%3D&trackingId=xcA4m7OvbXsQH0Chimakjw%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Data Analyst',b'Pizza Man',"b'Enfield, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-analyst-at-pizza-man-3589207882?refId=DtdC4KDsk14jrtL3AkrQsA%3D%3D&trackingId=cefx3KnEDgd%2F%2FK00cW7Ihg%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Engineer - Mid level',b'Suade Labs',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/python-engineer-mid-level-at-suade-labs-3570202278?refId=DtdC4KDsk14jrtL3AkrQsA%3D%3D&trackingId=OUxwj%2BJh1T3F3itDBLNpYw%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Software Engineer - Fully Remote',"b'Keller Williams Realty, Old Town Alexandria, VA'","b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/python-software-engineer-fully-remote-at-keller-williams-realty-old-town-alexandria-va-3576251232?refId=DtdC4KDsk14jrtL3AkrQsA%3D%3D&trackingId=2TxmmEjgs0IGiXmRYYKi3Q%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'AI and Process Engineer (Intern)',b'Augmentum Fintech',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/ai-and-process-engineer-intern-at-augmentum-fintech-3588335327?refId=DtdC4KDsk14jrtL3AkrQsA%3D%3D&trackingId=MQQhUVbg41zN%2BSMUImy%2BOw%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python/Wagtail Developer',b'Azule.com.pe',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/python-wagtail-developer-at-azule-com-pe-3555406745?refId=DtdC4KDsk14jrtL3AkrQsA%3D%3D&trackingId=nJV645khAw%2F8PbytFCQBqQ%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Software Engineer',b'LloydsDirect',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/software-engineer-at-lloydsdirect-3589770665?refId=DtdC4KDsk14jrtL3AkrQsA%3D%3D&trackingId=plxHBhjnYbGK2ZDuYZtlEg%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Bioinformatician (Remote - Population Genomics)',b'Lifebit',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/bioinformatician-remote-population-genomics-at-lifebit-3590315925?refId=DtdC4KDsk14jrtL3AkrQsA%3D%3D&trackingId=pd4Wy1VtiEnHUaUXGnurgA%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Full Stack Developer (Python)',b'Move.ai',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/full-stack-developer-python-at-move-ai-3590322258?refId=DtdC4KDsk14jrtL3AkrQsA%3D%3D&trackingId=QgDcigmhfz3WSn271ruopg%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Developer',b'TipTopJob',"b'South London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-developer-at-tiptopjob-3587778760?refId=DtdC4KDsk14jrtL3AkrQsA%3D%3D&trackingId=7FV329aOTbUbrs0oCtEhFg%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Graduate software developer',b'TipTopJob',"b'Surrey Docks, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/graduate-software-developer-at-tiptopjob-3584002493?refId=DtdC4KDsk14jrtL3AkrQsA%3D%3D&trackingId=i8IGdYqDeURVQ3aGMGawEQ%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Product Analyst',b'Our Future Health UK',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/product-analyst-at-our-future-health-uk-3590316715?refId=DtdC4KDsk14jrtL3AkrQsA%3D%3D&trackingId=uarbyCVmciBw%2Be%2BF0vidGQ%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Business Insights Analyst (Graduate Role)',b'Gradfuel',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/business-insights-analyst-graduate-role-at-gradfuel-3590308513?refId=DtdC4KDsk14jrtL3AkrQsA%3D%3D&trackingId=TXwR82DSlV%2BNOMN%2B00%2ByDw%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Graduate Software Developer',b'TipTopJob',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/graduate-software-developer-at-tiptopjob-3572936634?refId=DtdC4KDsk14jrtL3AkrQsA%3D%3D&trackingId=6ArGwFzvBqTziluNXKQ8pg%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card'
job_title,company_name,company_location,job_url
b'Data Scientist (Graduate Role)',b'Gradfuel',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-scientist-graduate-role-at-gradfuel-3590304422?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=VgOQ7uLmV%2FoZ0UXnHakVAg%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Python Developer',b'Shuttleworth',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-python-developer-at-shuttleworth-3568544030?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=vwCLQK%2FuRiDziaJzey4LQg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Graduate Software Developer',b'TipTopJob',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/graduate-software-developer-at-tiptopjob-3587777718?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=Pj5pAAvRWk3R3UyEEfnOUQ%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Data Engineer (Graduate Role)',b'Gradfuel',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-engineer-graduate-role-at-gradfuel-3386076352?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=MRo3E%2FjC5CbaVdAiebl9IQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Science Intern',b'Datasumi',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-science-intern-at-datasumi-3513510334?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=0vLrlHU%2B5uVShvYgnW8uIg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Data Analyst',b'Wise Technical Ltd',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-analyst-at-wise-technical-ltd-3590312943?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=v5EedhMGR8Y2sxaatHXCqg%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Scientist',b'Quantum Light',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-scientist-at-quantum-light-3576107210?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=9e7Ofk2tWNee3clztWtyrA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Data Scientist',b'PhysicsX',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-scientist-at-physicsx-3547082072?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=raFCJz4nIKFZF5VDhC9T2Q%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Junior Python Developer - \xc2\xa345,000'",b'Jefferson Frank',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-python-developer-%C2%A345-000-at-jefferson-frank-3582499288?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=C5ab7l5vt%2FZLhIUoB7UfDA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Software Developer (Junior, Mid and Senior Level)'",b'Jumar',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/software-developer-junior-mid-and-senior-level-at-jumar-3558176353?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=WxWmxJhA9wT4lveZlqyzOA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Data Engineer',b'Digital Uncut',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-engineer-at-digital-uncut-3590330661?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=hBfezuykzkKI6K1hAUzKSg%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Data Scientist, Supply Analyst'","b""Let's Do This""","b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-scientist-supply-analyst-at-let-s-do-this-3543936739?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=2CfLC0qovpMWlvS%2Bp7U13Q%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'2023 Data Analytics Internship',b'L.E.K. Consulting',"b'Tottenham, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/2023-data-analytics-internship-at-l-e-k-consulting-3553560919?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=3N62GTfdU6sM6H1aCS2cyQ%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Analyst',b'Limbic',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-analyst-at-limbic-3557074554?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=x5JjEotdu8jLVFll8YrafQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Software Engineer',b'Mytos',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-software-engineer-at-mytos-3575090703?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=r%2B3RTjvkSQUIBziApna1zg%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Developer',b'FreeWorkers.org',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-developer-at-freeworkers-org-3577810602?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=2XUC2PPE%2FfF9F0bMWjcqLQ%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Scientist',b'CarbonChain',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-scientist-at-carbonchain-3570851764?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=ZCDfVt%2FEcCC4LGtogPqMtQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Analytics Engineer',b'YouLend',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-analytics-engineer-at-youlend-3581397754?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=2OZQgMID3%2FYzUmUqpIp6Qw%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Graduate Software Developer (Full:Time, Hybrid, Permanent) : London'",b'TipTopJob',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/graduate-software-developer-full-time-hybrid-permanent-london-at-tiptopjob-3574872242?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=h0Ent7234mEtmC0sB9B3xw%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Analyst',b'TradingHub',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-analyst-at-tradinghub-3590342170?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=rVanpkhqiYORs%2B0O87lloA%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Developer - RegTech - London',b'Suade Labs',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/python-developer-regtech-london-at-suade-labs-3590340614?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=r2Zo7tAEJf83hh7AYUdSQA%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Engineer - Mid level',b'Suade Labs',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/python-engineer-mid-level-at-suade-labs-3570202278?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=kCPlajzMk%2BP4ZCXVgNQ%2BwA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Founders Associate',b'Terra (YC W21)',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/founders-associate-at-terra-yc-w21-3573897997?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=n0xLX%2Fz8vd%2BM64wLx0V97w%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Product Analyst',b'LoopMe',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/product-analyst-at-loopme-3553128938?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=ThysMFwbSXcQpphxi9qmKw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Data Analyst',b'GEEIQ',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-analyst-at-geeiq-3585944459?refId=fJVT5YW4hk6q6NImP9YSVg%3D%3D&trackingId=M1EvQHExxFAkdEHeWL2iDw%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Graduate Software Developer (Full:Time, Hybrid, Permanent) : London'",b'TipTopJob',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/graduate-software-developer-full-time-hybrid-permanent-london-at-tiptopjob-3574872242?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=kt64aH1VVdaztt%2BAjevXxQ%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Data Analyst',b'Ryde',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-analyst-at-ryde-3590311393?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=PdjHVYslU3N9WqgUtWb5EQ%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Business Analyst',b'Acin',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/business-analyst-at-acin-3590324537?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=AiD4VZJ8f6uRESusO7ttPA%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Data Quality Analyst',b'Recycleye',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-quality-analyst-at-recycleye-3579874894?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=MTPnNZtqQAGPvhtuAl7N9g%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Data Analyst',b'GEEIQ',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-data-analyst-at-geeiq-3585944459?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=uCJiAdb9OGaFPCFFXDVFug%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Data Analytics Engineer',b'YouLend',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/data-analytics-engineer-at-youlend-3585978753?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=2U%2B%2FVmmjc5jktCMCVKrwoQ%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Engineer - Mid level',b'Suade Labs',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/python-engineer-mid-level-at-suade-labs-3570202278?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=qmiq5b3qDki4A3QJXQKJCQ%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Software Engineer',b'LloydsDirect',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/software-engineer-at-lloydsdirect-3589770665?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=DQ5WJhBDVHJbJ5nSBnPSnA%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Software Engineer - Fully Remote',"b'Keller Williams Realty, Old Town Alexandria, VA'","b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/python-software-engineer-fully-remote-at-keller-williams-realty-old-town-alexandria-va-3576251232?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=oQFq4ZXB0SSvdnEldcFwfw%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer',b'John Goddard Associates',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/python-developer-at-john-goddard-associates-3583494290?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=r3ycZZtH5pZlV7gP9vXUZg%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python/Wagtail Developer',b'Azule.com.pe',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/python-wagtail-developer-at-azule-com-pe-3555406745?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=RZU%2FVSGc8cCduTX09No63g%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Full Stack Developer (Python)',b'Move.ai',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/full-stack-developer-python-at-move-ai-3590322258?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=2uk9JAKTBWNclDle%2FCf46w%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Bioinformatician (Remote - Population Genomics)',b'Lifebit',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/bioinformatician-remote-population-genomics-at-lifebit-3590315925?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=tEVVefu1wDbZo%2FzuZW0yzQ%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Product Analyst',b'Our Future Health UK',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/product-analyst-at-our-future-health-uk-3590316715?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=ObqHz7nxG08CrdHjifDu8g%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Trainee Investment Analyst',b'Muse',"b'Hornchurch, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/trainee-investment-analyst-at-muse-3578881114?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=6BBRIm38WpGzbjECjnnw7g%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'AI and Process Engineer (Intern)',b'Augmentum Fintech',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/ai-and-process-engineer-intern-at-augmentum-fintech-3588335327?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=bxIAH2IeYR5R3%2Brm3%2FMaUg%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Business Insights Analyst (Graduate Role)',b'Gradfuel',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/business-insights-analyst-graduate-role-at-gradfuel-3590308513?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=Hnol09WBqVg63KzzcNtfMg%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Graduate Software Developer',b'TipTopJob',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/graduate-software-developer-at-tiptopjob-3572936634?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=zu2bEG%2BEwsY9j94fVClezw%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Trading Analyst',b'Vallum Associates',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/trading-analyst-at-vallum-associates-3574828542?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=5mta41fmF0feN%2B2rRJRbXA%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer',b'AlphaGrep',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/python-developer-at-alphagrep-3562943740?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=GtBy51IxJy3gKKOw58TDwA%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Systems Analyst',b'Belmont Lavan',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-systems-analyst-at-belmont-lavan-3590315844?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=gTxKYhAmWZ45C%2Fo%2FJbkJfA%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Decision Scientist',b'Code Worldwide',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-decision-scientist-at-code-worldwide-3585510082?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=XD3MQJtJxD%2BqVGo2G7fpsw%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Software Engineer',b'Audigent',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/junior-software-engineer-at-audigent-3585530862?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=We%2FuhcvvoVHicxYFjqP5fA%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Software Engineer',b'Vertebra AI',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/software-engineer-at-vertebra-ai-3590313948?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=KfTxmpgzwVDlMmpjwoi3cg%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Engineer',b'Octopus Energy',"b'London, England, United Kingdom'",b'https://uk.linkedin.com/jobs/view/python-engineer-at-octopus-energy-3575089417?refId=XKlwKK3gV8YhsiWV%2BwJ%2BsA%3D%3D&trackingId=O96s7EOCt5FeAIlxLMGRQQ%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card'
